id,minN,minE,maxN,maxE,byteOffset,vertexCount
1742,6709286,600370,6740418,630258,4701160,307
1742,6710310,611772,6710574,611998,4703616,13
1743,6502276,315742,6513912,321550,4703720,510
1744,6822360,555176,6835290,581008,4707800,198
1744,6829090,570912,6830368,572168,4709384,22
1744,6826180,565272,6826816,566126,4709560,73
1744,6829200,564384,6829558,564780,4710144,8
1744,6828942,564664,6829112,564922,4710208,10
1744,6834522,576932,6834718,577084,4710288,35
1744,6830092,563040,6830164,563114,4710568,6
1744,6834660,576706,6834712,576792,4710616,15
1744,6834628,576828,6834682,576888,4710736,11
1745,6802516,589136,6823666,603734,4710824,279
1745,6805254,601266,6805568,601620,4713056,25
1745,6805636,601276,6805738,601384,4713256,5
1746,6452562,298198,6462814,307026,4713296,542
1746,6455770,302860,6456942,304074,4717632,62
1746,6453718,302556,6453996,302732,4718128,10
1747,6424590,294710,6428470,304304,4718208,87
1747,6428434,299336,6428560,299588,4718904,10
1748,6691966,562218,6720396,591846,4718984,176
1748,6698000,590154,6698044,590182,4720392,9
1749,6773322,608052,6808380,627286,4720464,272
1749,6797788,616788,6801584,619722,4722640,24
1749,6797434,614964,6797850,615388,4722832,31
1750,6412220,317206,6417694,322834,4723080,125
1751,6357824,441784,6371952,455276,4724080,727
1751,6357146,446294,6357552,446630,4729896,48
1752,6303988,401022,6321884,420562,4730280,554
1752,6317862,416490,6318244,416644,4734712,12
1753,6336832,500058,6348576,509464,4734808,759
1754,6615736,605986,6621888,613910,4740880,93
1755,6669608,667450,6678778,678520,4741624,228
1756,6657140,628848,6657438,629146,4743448,10
1756,6665392,629724,6665846,630040,4743528,19
1756,6655386,625194,6656516,626074,4743680,21
1756,6660456,627736,6665736,633186,4743848,109
1756,6650542,628922,6662104,643842,4744720,651
1756,6654876,634736,6655182,634920,4749928,5
1756,6658814,635178,6659286,635388,4749968,13
1756,6657524,632040,6659274,633628,4750072,62
1756,6657960,633046,6658018,633114,4750568,6
1757,6152258,440878,6164740,447498,4750616,500
1758,6617710,641162,6625868,649244,4754616,111
1759,6243232,396712,6254760,412420,4755504,440
1760,6629546,620724,6640866,632220,4759024,138
1761,6206644,433206,6212148,444310,4760128,487
1762,6633812,601506,6633962,601644,4764024,7
1762,6618944,597002,6634246,612996,4764080,475
1763,6155590,457468,6158454,459848,4767880,117
1764,6652056,655700,6667736,662576,4768816,96
1765,6152342,454224,6157736,459810,4769584,350
1765,6153816,453942,6154048,454090,4772384,13
1766,6640768,653118,6653870,669324,4772488,184
1767,6162586,440916,6170914,449374,4773960,384
1768,6390356,324510,6397962,330340,4777032,136
1768,6391412,329350,6392470,330670,4778120,14
1769,6794542,595188,6794598,595234,4778232,5
1769,6776810,592882,6800582,619290,4778272,570
1769,6788462,603034,6788862,603480,4782832,26
1770,6628444,634266,6635038,640436,4783040,127
1771,6162304,448528,6167192,456250,4784056,252
1771,6163354,451196,6163914,451430,4786072,25
1772,6420570,320990,6435988,330598,4786272,271
1772,6426184,320530,6426322,320820,4788440,25
1773,6228882,401952,6245730,414782,4788640,422
1774,6624770,618044,6634878,628840,4792016,301
1775,6456450,314114,6463396,320554,4794424,303
1776,6767362,581978,6789754,621748,4796848,542
1777,6397050,324614,6407278,334748,4801184,134
1778,6789150,580658,6801000,593780,4802256,118
1779,6544052,285330,6552052,295018,4803200,214
1780,6716284,592538,6739408,602758,4804912,100
1781,6435838,308404,6446632,317918,4805712,347
1782,6833792,611708,6861756,634350,4808488,82
1783,6511240,293552,6534764,310858,4809144,1538
1784,6799228,582496,6818128,592742,4821448,439
1785,6391498,328356,6392832,330504,4824960,11
1785,6388074,318020,6396956,326836,4825048,159
1786,6877196,516928,6912596,556432,4826320,59
1787,6452324,304266,6464186,316002,4826792,516
1788,6790732,524290,6832478,551960,4830920,483
1789,6449208,293882,6449586,294114,4834784,31
1789,6452336,298290,6452918,299080,4835032,39
1789,6444162,287004,6460786,300016,4835344,442
1789,6453478,297298,6455280,297956,4838880,153
1789,6448368,293312,6448482,293432,4840104,12
1789,6449774,294358,6449870,294534,4840200,15
1789,6450664,293620,6450844,293794,4840320,29
1790,6716688,597022,6719566,600634,4840552,8
1790,6707270,565558,6739836,596347,4840616,378
1791,6666292,658124,6678778,671746,4843640,95
1791,6672874,659316,6673556,659580,4844400,41
1791,6673496,659344,6673680,659488,4844728,11
1792,6228144,387648,6228378,388152,4844816,44
1792,6228946,383258,6240944,393324,4845168,549
1793,6603296,628410,6610832,635548,4849560,109
1793,6606160,630118,6606344,630384,4850432,7
1794,6207374,385136,6222352,400496,4850488,736
1794,6218340,386290,6218662,386552,4856376,15
1794,6219894,397772,6220140,398008,4856496,27
1795,6634392,638866,6638742,643866,4856712,76
1796,6201662,452154,6206974,458706,4857320,76
1797,6617750,617792,6625522,622758,4857928,155
1799,6171994,441838,6180406,450228,4859168,518
1799,6180208,448500,6180350,448692,4863312,28
1800,6610614,619794,6620804,633552,4863536,239
1800,6611832,630120,6612142,630618,4865448,14
1801,6601378,623866,6607052,629240,4865560,101
1801,6605322,626374,6605440,626540,4866368,5
1801,6598974,622904,6600464,625170,4866408,10
1802,6156178,427442,6161008,432110,4866488,96
1803,6664230,635584,6664796,635982,4867256,7
1803,6667460,653168,6670070,655126,4867312,81
1803,6648622,648586,6662076,657180,4867960,207
1804,6217792,393762,6227854,404892,4869616,450
1804,6219894,397772,6220140,398008,4873216,27
1805,6627662,654780,6635154,665122,4873432,259
1806,6241502,431486,6258862,449442,4875504,1013
1807,6439646,287004,6445456,293656,4883608,46
1808,6736410,561184,6769624,606276,4883976,152
1810,6217504,453136,6232152,460102,4885192,475
1811,6503860,294820,6515878,308442,4888992,1187
1812,6853446,584442,6871490,601652,4898488,42
1812,6856676,583822,6857604,584526,4898824,28
1813,6616608,635912,6621778,641814,4899048,123
1814,6160286,437400,6166114,442456,4900032,346
1815,6419332,291102,6424746,301176,4902800,55
1816,6794626,600848,6815160,623030,4903240,326
1816,6797788,616788,6801584,619722,4905848,24
1816,6797434,614964,6797850,615388,4906040,31
1816,6805636,601276,6805738,601384,4906288,5
1816,6805254,601266,6805568,601620,4906328,25
1817,6445094,306180,6454174,315064,4906528,422
1818,6826004,602122,6839024,622606,4909904,224
1818,6828580,608184,6829258,608716,4911696,21
1818,6836130,611852,6836818,612762,4911864,7
1818,6828994,607988,6829138,608108,4911920,9
1818,6829098,608790,6829266,608934,4911992,12
1818,6826940,591360,6830290,595886,4912088,20
1818,6828276,597356,6829554,599016,4912248,61
1818,6828296,599154,6829016,600796,4912736,119
1820,6463104,282246,6474722,299952,4913688,225
1821,6788462,603034,6788862,603480,4915488,26
1821,6793008,587290,6805466,602966,4915696,123
1821,6794542,595188,6794598,595234,4916680,5
1822,6816716,470632,6863260,525284,4916720,1359
1823,6414596,289946,6426698,310026,4927592,248
1824,6519934,277280,6530886,296736,4929576,650
1825,6846326,517376,6862082,530428,4934776,450
1825,6847114,518626,6900004,569850,4938376,358
1826,6550298,286512,6558598,293690,4941240,56
1827,6867018,613298,6879430,634054,4941688,72
1828,6457356,323086,6458280,324092,4942264,7
1828,6450508,314798,6461430,324092,4942320,404
1828,6458642,322112,6459600,322672,4945552,10
1829,6828942,564664,6829112,564922,4945632,10
1829,6822364,534936,6851858,586568,4945712,375
1829,6834522,576932,6834718,577084,4948712,35
1829,6830092,563040,6830164,563114,4948992,6
1829,6834660,576706,6834712,576792,4949040,15
1829,6834628,576828,6834682,576888,4949160,11
1829,6829200,564384,6829558,564780,4949248,8
1830,6637178,675782,6652620,690446,4949312,139
1831,6626292,668892,6626494,669294,4950424,20
1831,6618914,654580,6629888,662902,4950584,210
1832,6599140,636690,6606980,644928,4952264,77
1833,6638200,616094,6654116,627970,4952880,86
1833,6653362,618940,6654610,619802,4953568,32
1834,6654368,625514,6654712,625918,4953824,9
1834,6652790,626346,6653124,626720,4953896,22
1834,6656514,622298,6658230,624126,4954072,9
1834,6654508,624372,6656684,625332,4954144,20
1834,6643094,620442,6654380,637820,4954304,287
1834,6652396,625064,6652802,625288,4956600,17
1834,6652838,625272,6653462,625750,4956736,12
1834,6662992,631018,6664028,631666,4956832,15
1834,6653478,626118,6653796,626600,4956952,19
1834,6655254,625418,6655524,625722,4957104,8
1834,6653596,625322,6653734,625632,4957168,7
1834,6652798,626800,6652944,627042,4957224,9
1834,6654250,625734,6654386,625888,4957296,9
1835,6668672,668306,6685490,684338,4957368,422
1836,6620214,613378,6624642,619016,4960744,242
1837,6615020,619766,6621336,625436,4962680,65
1838,6726330,575470,6740528,595654,4963200,332
1839,6612182,640868,6619958,646986,4965856,129
1840,6382080,319756,6391340,337282,4966888,254
1841,6471192,321752,6483096,333738,4968920,326
1842,6857106,601652,6865006,612570,4971528,197
1843,6699338,646322,6732028,681812,4973104,98
1843,6705588,657552,6706078,657852,4973888,7
1844,6388102,329364,6401872,341332,4973944,149
1845,6830846,608304,6844310,627226,4975136,58
1846,6442920,282666,6450222,287822,4975600,12
1847,6845168,598992,6863274,608418,4975696,189
1848,6384760,320574,6391580,330942,4977208,190
1849,6491968,267358,6509910,298308,4978728,1073
1851,6417074,318978,6419550,323704,4987312,126
1853,6500056,306406,6524436,318508,4988320,1233
1854,6729830,605280,6756526,633664,4998184,77
1855,6431026,288778,6443258,301918,4998800,206
1856,6682098,597608,6711168,626446,5000448,449
1856,6710310,611772,6710574,611998,5004040,13
1857,6420276,287950,6431026,296202,5004144,23
1858,6880238,552626,6903468,601772,5004328,157
1859,6609396,629146,6619050,635168,5005584,141
1859,6611832,630120,6612142,630568,5006712,14
1860,6622914,664724,6636138,676762,5006824,403
1861,6620854,637734,6624444,642980,5010048,55
1862,6615992,630174,6622292,638952,5010488,211
1863,6660840,681684,6685252,699364,5012176,329
1863,6676410,691866,6677966,692516,5014808,11
1863,6678262,693808,6678822,694598,5014896,13
1864,6628432,629890,6637514,635874,5015000,232
1865,6599874,631618,6606460,639020,5016856,36
1865,6606160,630118,6606344,630384,5017144,7
1866,6693184,726148,6693832,726838,5017200,9
1866,6683758,675426,6720396,719396,5017272,42
1866,6689796,691598,6691402,693586,5017608,19
1866,6692390,726826,6693292,727672,5017760,8
1867,6427828,319804,6428368,320020,5017824,15
1867,6419440,313460,6426676,322316,5017944,410
1867,6425520,317622,6425676,317956,5021224,12
1867,6426184,320530,6426322,320820,5021320,25
1868,6859564,607328,6871798,625362,5021520,120
1869,6624038,627700,6630664,635462,5022480,264
1870,6433562,316090,6433838,316290,5024592,12
1870,6427572,318344,6428142,319842,5024688,64
1870,6427820,307060,6437042,322266,5025200,411
1870,6428480,319658,6428910,319886,5028488,14
1871,6769096,570530,6797528,593044,5028600,213
1872,6744896,601304,6774172,626650,5030304,51
1873,6818636,582484,6834888,604210,5030712,866
1873,6834298,592026,6834360,592122,5037640,9
1873,6833578,591908,6833738,592084,5037712,8
1873,6828450,611066,6829332,613306,5037776,33
1874,6718302,613316,6742548,647636,5038040,110
1875,7005102,668002,7049690,698622,5038920,483
1876,6478888,405420,6484672,409396,5042784,509
1876,6478084,407674,6478498,407830,5046856,7
1877,7007344,638770,7032884,669286,5046912,293
1878,6448146,433836,6448584,435194,5049256,11
1878,6445248,430176,6448408,435008,5049344,128
1878,6446798,432808,6447094,433312,5050368,14
1878,6446604,433162,6446734,433268,5050480,5
1879,6915370,596414,6926532,618965,5050520,699
1880,6497634,391796,6497940,392122,5056112,13
1880,6497130,385728,6514600,399675,5056216,100
1881,7017220,588312,7044530,623914,5057016,131
1882,6487618,431668,6495388,437696,5058064,198
1882,6489590,423860,6491518,425754,5059648,11
1883,7023098,539214,7066150,587192,5059736,758
1884,6437412,421184,6440702,427119,5065800,130
1885,6985552,658898,7021132,694854,5066840,272
1886,6417490,427846,6424848,436170,5069016,358
1887,6968692,660492,6991672,684880,5071880,148
1888,6959128,646892,6981178,667804,5073064,71
1889,6453010,393664,6464072,406458,5073632,263
1889,6456436,402496,6457438,403172,5075736,13
1890,6891524,612564,6915874,644998,5075840,194
1891,6466738,413618,6467192,415718,5077392,9
1891,6472292,417788,6472692,418120,5077464,11
1891,6467876,413858,6473916,417634,5077552,102
1891,6471722,414656,6472508,414956,5078368,19
1892,6619050,629272,6624506,635068,5078520,127
1893,6633590,654666,6644256,667030,5079536,212
1894,6230494,373628,6237974,385300,5081232,674
1895,6238236,450862,6261802,470080,5086624,1643
1896,6232512,387840,6250570,402934,5099768,493
1897,6209536,432700,6216854,442066,5103712,419
1898,6200432,422398,6210056,430186,5107064,598
1899,6233336,364252,6238056,369338,5111848,81
1900,6184762,448692,6203222,459794,5112496,179
1901,6193142,429388,6203004,438356,5113928,509
1902,7028630,661638,7049086,679002,5118000,321
1903,6998034,596458,7017220,609704,5120568,22
1904,6216108,402146,6229576,412238,5120744,443
1905,6939062,599452,6971372,630826,5124288,441
1906,6943046,576100,6981256,610160,5127816,224
1907,6969120,618184,6986046,647806,5129608,78
1908,7049848,576952,7101208,615508,5130232,573
1909,6933006,590294,6954464,616732,5134816,343
1910,6956294,623960,6974162,655884,5137560,52
1911,6926176,621718,6946410,645848,5137976,588
1912,6935572,648210,6950274,661730,5142680,98
1913,6703356,625866,6733314,648700,5143464,71
1914,6215488,380108,6222934,386340,5144032,456
1915,6637514,623142,6646270,632380,5147680,75
1916,6249912,352906,6259178,366360,5148280,165
1917,6652116,627294,6652258,627504,5149600,17
1917,6652410,626908,6652742,627178,5149736,23
1917,6652396,625064,6652802,625288,5149920,17
1917,6654916,627204,6655342,627470,5150056,16
1917,6652774,628326,6653020,628628,5150184,12
1917,6656298,622782,6658452,626838,5150280,69
1917,6652708,624610,6655944,625874,5150832,79
1917,6642830,637072,6647142,642744,5151464,355
1917,6654058,626456,6654618,626972,5154304,17
1917,6657524,632468,6658032,633080,5154440,8
1917,6650500,631992,6651986,634076,5154504,20
1917,6652858,626338,6653276,627052,5154664,56
1917,6652390,628806,6652776,629182,5155112,12
1917,6653192,626968,6653292,627076,5155208,7
1918,6218594,365530,6223948,370950,5155264,273
1919,6605754,638454,6611146,644118,5157448,61
1920,6200088,438014,6208438,446590,5157936,483
1921,6699368,633830,6721742,649154,5161800,129
1921,6707090,648764,6707214,649022,5162832,15
1922,6221686,455200,6240180,465336,5162952,554
1923,6183466,442328,6194124,449928,5167384,301
1924,6624390,638656,6628844,643224,5169792,91
1925,6634442,630256,6643880,640150,5170520,124
1926,6238744,407048,6254130,423018,5171512,635
1927,6608452,616134,6612614,620724,5176592,78
1927,6611818,612178,6622116,620014,5177216,226
1928,6167692,441268,6174312,451394,5179024,395
1929,6928892,637326,6945072,652122,5182184,293
1930,6605932,624366,6612978,631898,5184528,123
1930,6611868,630536,6611964,630618,5185512,5
1931,6249228,419590,6258862,439472,5185552,311
1932,6936836,570106,6965002,593182,5188040,218
1933,6665300,650362,6665822,651418,5189784,6
1933,6664540,633262,6674734,641732,5189832,84
1933,6673096,636128,6673770,636726,5190504,12
1933,6670506,633988,6670640,634098,5190600,7
1933,6670542,633840,6670740,633958,5190656,9
1933,6669724,634716,6669940,635066,5190728,10
1933,6670062,633834,6670254,634300,5190808,5
1933,6670066,635340,6670618,635914,5190848,19
1933,6660918,643122,6669480,651052,5191000,243
1934,6210604,425492,6222420,438050,5192944,236
1935,6952504,652796,6963940,665104,5194832,35
1936,6998522,572462,7028688,601458,5195112,86
1937,6902038,488756,6941112,531754,5195800,356
1938,7011744,698010,7056044,713714,5198648,453
1938,7037950,702848,7037982,702880,5202272,9
1939,6971372,585894,7002424,619520,5202344,44
1940,7037594,681280,7067110,708046,5202696,134
1941,7058724,542206,7095244,581182,5203768,539
1942,6664000,637488,6684166,651736,5208080,338
1942,6682876,643354,6683008,643516,5210784,9
1943,6241646,419452,6251436,434170,5210856,558
1945,6218830,385578,6231732,395072,5215320,460
1945,6228144,387648,6228378,388152,5219000,44
1945,6218340,386290,6218662,386552,5219352,15
1946,6616820,647856,6624758,656072,5219472,190
1947,6225540,416278,6236372,426080,5220992,447
1948,6692862,664630,6693592,664872,5224568,12
1948,6692406,664968,6692800,665384,5224664,8
1948,6692532,664070,6693224,664494,5224728,60
1948,6678506,664598,6697908,677722,5225208,355
1949,6137442,439178,6146522,442666,5228048,134
1949,6138660,441508,6139232,442200,5229120,15
1950,6147934,447446,6152942,452678,5229240,92
1950,6149706,454058,6150362,454420,5229976,33
1951,6599490,617014,6608016,625018,5230240,69
1952,6636376,648566,6647088,656474,5230792,168
1953,6151284,434262,6156460,438570,5232136,248
1954,6241538,370520,6241920,371174,5234120,7
1954,6237314,368750,6242548,376354,5234176,195
1955,6625868,637476,6635540,647228,5235736,133
1956,6640342,643428,6650114,652600,5236800,292
1957,6236858,375506,6247246,388608,5239136,385
1957,6240270,376960,6240656,377092,5242216,33
